"date","hits","keyword","geo","time","gprop","category"
2022-08-14,67,"high speed","US","2020-01-01 2024-12-01","web",0
2022-08-21,68,"high speed","US","2020-01-01 2024-12-01","web",0
2022-08-28,70,"high speed","US","2020-01-01 2024-12-01","web",0
2022-09-04,67,"high speed","US","2020-01-01 2024-12-01","web",0
2022-09-11,71,"high speed","US","2020-01-01 2024-12-01","web",0
2022-09-18,68,"high speed","US","2020-01-01 2024-12-01","web",0
2022-09-25,67,"high speed","US","2020-01-01 2024-12-01","web",0
2022-10-02,67,"high speed","US","2020-01-01 2024-12-01","web",0
2022-10-09,67,"high speed","US","2020-01-01 2024-12-01","web",0
2022-10-16,60,"high speed","US","2020-01-01 2024-12-01","web",0
2022-10-23,64,"high speed","US","2020-01-01 2024-12-01","web",0
2022-10-30,64,"high speed","US","2020-01-01 2024-12-01","web",0
2022-11-06,65,"high speed","US","2020-01-01 2024-12-01","web",0
2022-11-13,63,"high speed","US","2020-01-01 2024-12-01","web",0
2022-11-20,58,"high speed","US","2020-01-01 2024-12-01","web",0
2022-11-27,59,"high speed","US","2020-01-01 2024-12-01","web",0
2022-12-04,65,"high speed","US","2020-01-01 2024-12-01","web",0
2022-12-11,60,"high speed","US","2020-01-01 2024-12-01","web",0
2022-12-18,58,"high speed","US","2020-01-01 2024-12-01","web",0
2022-12-25,60,"high speed","US","2020-01-01 2024-12-01","web",0
2023-01-01,65,"high speed","US","2020-01-01 2024-12-01","web",0
2023-01-08,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-01-15,67,"high speed","US","2020-01-01 2024-12-01","web",0
2023-01-22,66,"high speed","US","2020-01-01 2024-12-01","web",0
2023-01-29,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-02-05,66,"high speed","US","2020-01-01 2024-12-01","web",0
2023-02-12,66,"high speed","US","2020-01-01 2024-12-01","web",0
2023-02-19,67,"high speed","US","2020-01-01 2024-12-01","web",0
2023-02-26,74,"high speed","US","2020-01-01 2024-12-01","web",0
2023-03-05,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-03-12,61,"high speed","US","2020-01-01 2024-12-01","web",0
2023-03-19,63,"high speed","US","2020-01-01 2024-12-01","web",0
2023-03-26,66,"high speed","US","2020-01-01 2024-12-01","web",0
2023-04-02,64,"high speed","US","2020-01-01 2024-12-01","web",0
2023-04-09,69,"high speed","US","2020-01-01 2024-12-01","web",0
2023-04-16,72,"high speed","US","2020-01-01 2024-12-01","web",0
2023-04-23,67,"high speed","US","2020-01-01 2024-12-01","web",0
2023-04-30,73,"high speed","US","2020-01-01 2024-12-01","web",0
2023-05-07,69,"high speed","US","2020-01-01 2024-12-01","web",0
2023-05-14,76,"high speed","US","2020-01-01 2024-12-01","web",0
2023-05-21,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-05-28,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-06-04,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-06-11,62,"high speed","US","2020-01-01 2024-12-01","web",0
2023-06-18,65,"high speed","US","2020-01-01 2024-12-01","web",0
2023-06-25,74,"high speed","US","2020-01-01 2024-12-01","web",0
2023-07-02,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-07-09,66,"high speed","US","2020-01-01 2024-12-01","web",0
2023-07-16,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-07-23,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-07-30,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-08-06,69,"high speed","US","2020-01-01 2024-12-01","web",0
2023-08-13,65,"high speed","US","2020-01-01 2024-12-01","web",0
2023-08-20,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-08-27,68,"high speed","US","2020-01-01 2024-12-01","web",0
2023-09-03,69,"high speed","US","2020-01-01 2024-12-01","web",0
2023-09-10,66,"high speed","US","2020-01-01 2024-12-01","web",0
2023-09-17,70,"high speed","US","2020-01-01 2024-12-01","web",0
2023-09-24,65,"high speed","US","2020-01-01 2024-12-01","web",0
2023-10-01,65,"high speed","US","2020-01-01 2024-12-01","web",0
2023-10-08,62,"high speed","US","2020-01-01 2024-12-01","web",0
2023-10-15,63,"high speed","US","2020-01-01 2024-12-01","web",0
2023-10-22,63,"high speed","US","2020-01-01 2024-12-01","web",0
2023-10-29,63,"high speed","US","2020-01-01 2024-12-01","web",0
2023-11-05,66,"high speed","US","2020-01-01 2024-12-01","web",0
2023-11-12,56,"high speed","US","2020-01-01 2024-12-01","web",0
2023-11-19,55,"high speed","US","2020-01-01 2024-12-01","web",0
2023-11-26,65,"high speed","US","2020-01-01 2024-12-01","web",0
2023-12-03,85,"high speed","US","2020-01-01 2024-12-01","web",0
2023-12-10,80,"high speed","US","2020-01-01 2024-12-01","web",0
2023-12-17,63,"high speed","US","2020-01-01 2024-12-01","web",0
2023-12-24,62,"high speed","US","2020-01-01 2024-12-01","web",0
2023-12-31,60,"high speed","US","2020-01-01 2024-12-01","web",0
2024-01-07,68,"high speed","US","2020-01-01 2024-12-01","web",0
2024-01-14,65,"high speed","US","2020-01-01 2024-12-01","web",0
2024-01-21,66,"high speed","US","2020-01-01 2024-12-01","web",0
2024-01-28,67,"high speed","US","2020-01-01 2024-12-01","web",0
2024-02-04,72,"high speed","US","2020-01-01 2024-12-01","web",0
2024-02-11,64,"high speed","US","2020-01-01 2024-12-01","web",0
2024-02-18,67,"high speed","US","2020-01-01 2024-12-01","web",0
2024-02-25,69,"high speed","US","2020-01-01 2024-12-01","web",0
2024-03-03,69,"high speed","US","2020-01-01 2024-12-01","web",0
2024-03-10,68,"high speed","US","2020-01-01 2024-12-01","web",0
2024-03-17,68,"high speed","US","2020-01-01 2024-12-01","web",0
2024-03-24,65,"high speed","US","2020-01-01 2024-12-01","web",0
2024-03-31,68,"high speed","US","2020-01-01 2024-12-01","web",0
2024-04-07,75,"high speed","US","2020-01-01 2024-12-01","web",0
2024-04-14,71,"high speed","US","2020-01-01 2024-12-01","web",0
2024-04-21,100,"high speed","US","2020-01-01 2024-12-01","web",0
2024-04-28,73,"high speed","US","2020-01-01 2024-12-01","web",0
2024-05-05,69,"high speed","US","2020-01-01 2024-12-01","web",0
2024-05-12,69,"high speed","US","2020-01-01 2024-12-01","web",0
2024-05-19,67,"high speed","US","2020-01-01 2024-12-01","web",0
2024-05-26,63,"high speed","US","2020-01-01 2024-12-01","web",0
2024-06-02,66,"high speed","US","2020-01-01 2024-12-01","web",0
2024-06-09,63,"high speed","US","2020-01-01 2024-12-01","web",0
2024-06-16,66,"high speed","US","2020-01-01 2024-12-01","web",0
2024-06-23,65,"high speed","US","2020-01-01 2024-12-01","web",0
2024-06-30,66,"high speed","US","2020-01-01 2024-12-01","web",0
2024-07-07,71,"high speed","US","2020-01-01 2024-12-01","web",0
2024-07-14,67,"high speed","US","2020-01-01 2024-12-01","web",0
2024-07-21,67,"high speed","US","2020-01-01 2024-12-01","web",0
2024-07-28,63,"high speed","US","2020-01-01 2024-12-01","web",0
2024-08-04,65,"high speed","US","2020-01-01 2024-12-01","web",0
2024-08-11,66,"high speed","US","2020-01-01 2024-12-01","web",0
2024-08-18,66,"high speed","US","2020-01-01 2024-12-01","web",0
2024-08-25,67,"high speed","US","2020-01-01 2024-12-01","web",0
2024-09-01,76,"high speed","US","2020-01-01 2024-12-01","web",0
2024-09-08,65,"high speed","US","2020-01-01 2024-12-01","web",0
2024-09-15,71,"high speed","US","2020-01-01 2024-12-01","web",0
2024-09-22,69,"high speed","US","2020-01-01 2024-12-01","web",0
2024-09-29,63,"high speed","US","2020-01-01 2024-12-01","web",0
2024-10-06,71,"high speed","US","2020-01-01 2024-12-01","web",0
2024-10-13,58,"high speed","US","2020-01-01 2024-12-01","web",0
2024-10-20,73,"high speed","US","2020-01-01 2024-12-01","web",0
2024-10-27,64,"high speed","US","2020-01-01 2024-12-01","web",0
2024-11-03,59,"high speed","US","2020-01-01 2024-12-01","web",0
2024-11-10,62,"high speed","US","2020-01-01 2024-12-01","web",0
2024-11-17,73,"high speed","US","2020-01-01 2024-12-01","web",0
2024-11-24,68,"high speed","US","2020-01-01 2024-12-01","web",0
2024-12-01,73,"high speed","US","2020-01-01 2024-12-01","web",0
